"","CVE_INEGI","state_code","mun_code","year","CORR_COUNT","INFRA_COUNT","state","sujeto","internal_audit","state_gov_audit","otro_state","ASE","ASF","SFP","otro_fed","otro","state_abbrv","reform_ley_anticorr","man_1.1","man_1.2","man_1.3","man_1.4","pol_2.1","pol_2.10","pol_2.2","pol_2.3","pol_2.4","pol_2.5","pol_2.6","pol_2.7","pol_2.8","pol_2.9","str_3.1","str_3.2","str_3.3","fin_4.1","leg_5.1","leg_5.2","int_6.1","int_6.2","int_6.3","int_6.4","int_6.5","int_6.6","int_6.7","reform_year_imco","ASE_binary","internal_audit_binary","ASF_binary","CORR_binary","INFRA_binary","total_muns","total_muns_subj","ID_ENTIDAD","pob_mun","idh","pea","indice_marginacion","impuestos_muni","egresos_muni","lag_impuestos_muni","lag_egresos_muni"
"79","20355",20,355,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,738,0.6621,233,1.4606,3513.33333333333,6368850,4871.66666666667,4753689
"80","20258",20,258,2010,0,0,"Oaxaca","subject",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,744,0.7423,84,0.39,40872,4248539,42147,2923790
"81","20542",20,542,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,746,0.7534,221,0.5886,6821.5,3515704,7332,3275854
"82","20316",20,316,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,753,0.7949,103,0.4376,8390,4295933,12195,4030454
"83","21030",21,30,2010,0,0,"Puebla","subject",2,0,0,1,0,0,0,0,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,217,110,21,758,0.6693,152,0.7191,34410,8703289,36131,7402649
"84","20215",20,215,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,764,0.7865,315,-0.3429,2945,2521801,10052,3416517
"85","20404",20,404,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,766,0.7631,278,-0.3559,15141.5,3000340,11024,2900438
"86","20228",20,228,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,771,0.6478,191,1.3197,2769.5,3355186.5,2775,3258190
"87","20096",20,96,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,772,0.7904,301,-0.6573,41137.6666666667,2272837.66666667,53207.3333333333,2210946.33333333
"88","20506",20,506,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,782,0.7398,224,0.6862,4950,2543330,6365,2927650
"89","26009",26,9,2010,0,0,"Sonora","subject",0,0,0,2,0,0,0,0,"SON",2017,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,72,70,26,784,0.8099,249,-0.498,87041,7734736,82739,6676633
"90","20282",20,282,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,794,0.7423,282,0.892,2704,2718362.5,2704,2550708
"91","20276",20,276,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,801,0.6175,211,1.6691,21305,5543856,22785,4610874
"92","20359",20,359,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,809,0.7449,73,0.4497,48083,3030494,45501,3205369
"93","26024",26,24,2010,0,0,"Sonora","subject",0,2,0,0,0,0,0,0,"SON",2017,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,72,70,26,813,0.8238,236,-1.1294,28768,9145288,56755,5992508
"94","20238",20,238,2010,0,1,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,570,89,20,816,0.7686,265,0.2437,13909,2998009,14141,3551919
"95","20411",20,411,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,816,0.8096,361,-0.4488,12538.6666666667,2387588.66666667,7383.33333333333,2300354.33333333
"96","20140",20,140,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,827,0.765,297,0.0206,3260,1379054,4160,2116242
"97","20018",20,18,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,834,0.7452,277,0.6931,21100,3430961,36034,3252619
"98","20313",20,313,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,834,0.7049,250,1.1648,2009,3998699,2254.16666666667,2564823
"99","20321",20,321,2010,0,0,"Oaxaca","subject",0,12,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,840,0.7246,307,1.2896,3860,4883842,5000,2760168
"100","20008",20,8,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,842,0.7459,279,0.2392,14303.6666666667,2446883.66666667,11349.3333333333,2163055.33333333
"101","20304",20,304,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,851,0.7401,307,1.0435,4350,4562221.4,3825,3364331
"102","19035",19,35,2010,0,0,"Nuevo Leon","subject",0,0,0,0,1,0,0,0,"NL",2017,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,51,42,19,862,0.8714,344,-1.1902,239046,15901096,319172,18828257
"103","20022",20,22,2010,0,0,"Oaxaca","subject",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,866,0.7721,334,-0.0198,19260,2960079,13633,3461081
"104","21131",21,131,2010,0,0,"Puebla","unknown",0,0,0,0,0,0,0,0,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,217,110,21,872,0.7707,249,0.0342,9802,5936490,9802,5936490
"105","20086",20,86,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,874,0.722,312,0.4622,20816,2653606,25659,3439984
"106","21146",21,146,2010,0,0,"Puebla","subject",0,0,0,0,0,0,0,0,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,217,110,21,874,0.7018,333,0.6937,19051,7561817,15160,6682663
"107","20510",20,510,2010,0,0,"Oaxaca","subject",0,1,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,877,0.7411,247,1.3931,6600,4872603.4,6600,4346925.5
"108","20322",20,322,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,884,0.6541,273,1.5301,8815,3846223,8100,4177714
"109","20331",20,331,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,894,0.7393,457,0.8642,1474,3518324,7749,3515092
"110","20440",20,440,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,896,0.7201,250,0.3505,1087,3936394,1754,4071276
"111","20357",20,357,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,908,0.7694,317,0.3482,11695,5181480,16563,3531544
"112","20512",20,512,2010,0,0,"Oaxaca","subject",0,10,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,913,0.6604,223,1.1195,619,4027962,619,3444401
"113","20268",20,268,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,916,0.7441,322,0.3088,87587,3308870.5,91151,3117104
"114","20389",20,389,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,921,0.6727,340,1.2573,32141,4973306,24576,4388986
"115","20361",20,361,2010,0,0,"Oaxaca","subject",0,2,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,922,0.7136,122,0.9462,21185,3093112,14137,3946329
"116","20296",20,296,2010,0,0,"Oaxaca","subject",0,0,0,0,0,0,1,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,929,0.7602,258,0.3392,35133,3250260,36191,3016078
"117","20155",20,155,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,940,0.6857,300,1.7921,12146,3330789,12618,3921360
"118","20501",20,501,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,940,0.6894,234,0.6843,7639,1866642,7710,2778752
"119","31060",31,60,2010,0,0,"Yucatan","unknown",0,0,0,0,0,0,0,0,"YUC",2017,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,106,28,31,942,0.7514,282,0.58,5709.5,7562712.5,6376,6770127
"120","21024",21,24,2010,0,0,"Puebla","subject",0,0,0,1,1,0,0,20,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,217,110,21,947,0.7352,276,0.3888,72807,12417749,70384,8744693
"121","20547",20,547,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,951,0.7607,395,0.1546,15645,3202073,18615,3456743
"122","20371",20,371,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,954,0.7068,373,0.8953,91112,4030865,80344,4242054
"123","26022",26,22,2010,0,0,"Sonora","subject",0,0,0,2,0,0,0,0,"SON",2017,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,72,70,26,958,0.8123,400,-0.3458,256754,9013756,1281513,7917001
"124","26032",26,32,2010,0,0,"Sonora","subject",0,2,0,0,0,0,0,0,"SON",2017,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,72,70,26,962,0.8321,349,-1.1971,251389,7198697,187079,6930811
"125","20480",20,480,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,967,0.6958,414,1.2819,15780.5,4679963,5197,3553983
"126","20432",20,432,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,968,0.7395,394,0.2324,1273.6,3727002,1165.2,3789845
"127","20168",20,168,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,977,0.7273,283,0.6426,2108,5525774,2187,3645032
"128","20514",20,514,2010,1,0,"Oaxaca","subject",1,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,570,89,20,997,0.6584,292,1.9334,492,3876374,495,3772339
"129","20335",20,335,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1002,0.695,274,1.3407,9720,3895682.2,9720,3865410.6
"130","20230",20,230,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1007,0.7359,239,0.4525,11694.6666666667,2909906.33333333,10049.3333333333,2908706.66666667
"131","20004",20,4,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1012,0.7515,408,-0.0729,3939,2634520,5758,2640000
"132","20290",20,290,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1012,0.7346,263,0.3591,4266.66666666667,3211526.5,3928.33333333333,3077457
"133","28036",28,36,2010,0,0,"Tamaulipas","unknown",0,0,0,0,0,0,0,0,"TAM",2017,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,43,6,28,1031,0.7103,247,1.0576,34575,17002815,31213,16855495
"134","20032",20,32,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1033,0.6883,294,0.8519,24681,3347715,30071,3202986
"135","19040",19,40,2010,0,0,"Nuevo Leon","subject",0,0,1,0,0,0,0,0,"NL",2017,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,51,42,19,1034,0.8111,315,-0.9384,371350,15916793,466805,20496969
"136","20283",20,283,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1042,0.7645,407,0.335,28979,4374679,19069,4474264
"137","20262",20,262,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1043,0.797,410,-0.1117,11033,4183138,8096,2442575
"138","8033",8,33,2010,0,0,"Chihuahua","subject",0,0,0,1,0,0,1,0,"CHIH",2017,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,67,55,8,1049,0.7821,385,-0.0374,49226,17000516,48775,14688822
"139","20451",20,451,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1053,0.6948,415,1.5344,22205.5,5367263.5,27163.25,4685182
"140","5001",5,1,2010,0,0,"Coahuila","subject",0,1,0,0,0,0,0,0,"COAH",2017,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,38,31,5,1070,0.8103,420,-1.0956,238916,14108404,132459,15250645
"141","20239",20,239,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1077,0.7765,421,0.2098,6153,3045121,5350.5,3269301
"142","20402",20,402,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1083,0.7465,319,0.4218,510,4821196,510,5105944
"143","20001",20,1,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1084,0.6748,174,0.7968,2883,6793149,2830,5202530
"144","20241",20,241,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1084,0.7548,222,0.5883,15724,3297764,21581,3721919
"145","20257",20,257,2010,1,1,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,570,89,20,1091,0.6933,300,1.1733,3389,4082092,8727,3872407
"146","20078",20,78,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1092,0.816,510,-0.6793,21938,2683700,26034,2551370
"147","20319",20,319,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1099,0.7152,351,0.9444,861140,5968014,861140,4981239
"148","20544",20,544,2010,0,2,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,570,89,20,1106,0.7715,276,0.0831,16792,3682462,13804,3374119
"149","20299",20,299,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1108,0.7309,544,0.5183,10425,2738984,10425,4189215
"150","20144",20,144,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1110,0.7504,456,0.3235,6605,3925295,4470,4549152
"151","20436",20,436,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1113,0.6882,434,0.69,5960,3557955.5,3370,3012431
"152","20458",20,458,2010,0,0,"Oaxaca","subject",0,0,0,1,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,570,89,20,1115,0.7657,310,0.107,60130,4944704,64058,4627086
"153","26062",26,62,2010,0,0,"Sonora","subject",0,1,0,2,0,0,0,0,"SON",2017,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,72,70,26,1121,0.8291,412,-0.814,100647,10178679,122091,6312971
"154","21121",21,121,2010,0,0,"Puebla","subject",0,0,0,0,0,0,0,0,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,217,110,21,1132,0.6647,332,0.9282,14301,7542033,15188,6683114
"155","20049",20,49,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1141,0.7722,320,0.4531,13038.4,3164176.6,12961.8,3187339.2
"156","21165",21,165,2010,0,0,"Puebla","unknown",0,0,0,0,0,0,0,0,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,217,110,21,1141,0.6622,228,1.0198,12004,8572834,12061,7599421
"157","20289",20,289,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1143,0.7165,330,0.4683,6164,3571327,10416.3333333333,3588839
"158","26028",26,28,2010,0,0,"Sonora","subject",2,0,0,2,1,0,0,0,"SON",2017,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,72,70,26,1150,0.8565,445,-1.2614,151811,6941830,125842,6975218
"159","26034",26,34,2010,0,0,"Sonora","subject",0,0,0,2,0,0,0,0,"SON",2017,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,72,70,26,1154,0.8458,361,-1.2538,82130,8131390,151000,7933273
"160","21190",21,190,2010,0,0,"Puebla","subject",0,0,0,0,0,0,0,0,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,217,110,21,1155,0.7623,353,0.0299,25926,6344816,65625,8829638
"161","20142",20,142,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1160,0.6221,356,1.1485,6500,4274586.8,6500,4128465.6
"162","20382",20,382,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1170,0.674,267,1.6343,8320,5704909,8000,4868099
"163","20303",20,303,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1172,0.7439,440,0.4564,2000,4945571,2000,3096291
"164","20328",20,328,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1173,0.7041,426,1.3205,1661,3483949,2285,3315697
"165","20251",20,251,2010,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,89,20,1180,0.6588,340,1.2011,7242.5,5701300,6485,3628512
